formula,hform,pred_LR,erro_abs_LR,pred_GB,erro_abs_GB,pred_RF,erro_abs_RF,pred_RNA,erro_abs_RNA
W3N2,0.5447463997169834,-0.3407074616292064,0.8854538613461898,0.35624992574063674,0.1884964739763466,0.564155228621351,0.01940882890436768,0.6547957822129562,0.11004938249597285
Rh2S4Sb6,-0.211567204222705,0.3006808330741141,0.5122480372968191,-0.15389389060218311,0.05767331362052189,-0.1940583200459242,0.017508884176780815,-0.011193554969222835,0.20037364925348217
BiZrAs,-0.1845217757619401,-0.8476055165391957,0.6630837407772556,-0.1514329382758363,0.033088837486103806,-0.16875512774816198,0.015766648013778112,-0.1708224908687798,0.013699284893160302
Na2B2F8O8,-1.0023379369696308,-1.5419431155684282,0.5396051785987974,-1.2996678291158636,0.29732989214623284,-1.0171002460773844,0.014762309107753557,-1.1380018364350146,0.13566389946538382
Pd2Cl2N2,0.4070296002143709,-0.12403065886407438,0.5310602590784452,0.46010637955220696,0.053076779337836055,0.393137787402393,0.013891812811977877,0.401584395935853,0.005445204278517912
Al2PdO4,-1.8942275427101003,-1.6766554938177383,0.21757204889236204,-1.6569494959829953,0.23727804672710495,-1.9051704118721295,0.010942869162029245,-1.2903110912842706,0.6039164514258297
Cs2Cl2O6,-0.7378112047582199,-1.5136343246230437,0.7758231198648238,-0.6292602496268551,0.10855095513136481,-0.7277202437012141,0.010090961057005798,-0.6370570312947195,0.10075417346350046
TiP2,-0.1432391499882589,-0.7571168176002534,0.6138776676119945,-0.48752605935914567,0.3442869093708868,-0.15012405037029705,0.0068849003820381505,-0.027989774340520655,0.11524937564773824
Bi2I2N2,0.4165848574435233,-0.20742147915039022,0.6240063365939135,0.17708637598809687,0.23949848145542643,0.40986941730016,0.006715440143363283,0.2965576959285223,0.12002716151500098
Pt2P2Te6,-0.0647977020611719,0.4835359765282008,0.5483336785893727,-0.03309879206036512,0.03169891000080678,-0.07005085509068008,0.005253153029508184,-0.2109047113071357,0.14610700924596381
Bi4W2O12,-1.6404031746068313,-1.023918289071546,0.6164848855352854,-1.543969520602559,0.09643365400427228,-1.6367261488340088,0.003677025772822473,-1.5314186628722983,0.10898451173453294
Cs2Hg4Cl6O8,-0.5165354640992426,-1.0893042670966235,0.572768802997381,-0.5706737064894357,0.05413824239019316,-0.5190196260200174,0.00248416192077483,-0.45904631840112814,0.05748914569811442
Nb3C2S2,-0.805036759098632,-0.3034097851199866,0.5016269739786454,-0.7499151468339301,0.055121612264701914,-0.8071762082621624,0.0021394491635303714,-0.8937364107816235,0.08869965168299143
Ir3PdO8,-0.6203098786668555,-1.2206012899314842,0.6002914112646287,-0.5264242266635788,0.0938856520032767,-0.6183006989512567,0.0020091797155987745,-0.7597228506819234,0.13941297201506786
